type,Date,Experimentname,Datetime,Number of hosts,Number of VMs,Total simulation time,Energy consumption,Number of VM migrations,SLA,ESLAV,PDM,ODF,Overall SLA violation,Average SLA violation,Number of host shutdowns,,,
modified overload dtection,20110306,lrr_mcmc,10/17/2014 18:55,800,898,86400,114.2554155,17840,0.00682353,0.779625234,0.097140264,7.024409393,0.158222232,9.721574911,3280,1203,,
modified overload dtection,20110306,lrr_mmt,10/17/2014 18:56,800,898,86400,123.2841864,20878,0.004624547,0.570133555,0.078617205,5.882360409,0.140734101,9.618711501,4018,1704,,
modified overload dtection,20110306,lrr_mmtmc,10/17/2014 18:56,800,898,86400,122.0405223,20070,0.00442992,0.540629771,0.076546936,5.78719463,0.138380867,9.639965092,3894,1501,,
modified overload dtection,20110306,lrr_rs,10/17/2014 18:57,800,898,86400,113.6432419,17212,0.007028707,0.798765087,0.098351673,7.146505088,0.167891477,9.66680949,3254,1206,,
modified overload dtection,20110306,lrr_rsmc,10/17/2014 18:57,800,898,86400,113.6355982,17273,0.00704409,0.800459379,0.098562823,7.14680216,0.175073555,9.512451333,3220,1068,,
modified overload dtection,20110306,lrr_mu,10/17/2014 18:58,800,898,86400,132.9139771,22343,0.00578114,0.76839427,0.07064701,8.18313433,0.193094189,10.00611322,4409,2231,,
modified overload dtection,20110306,lrr_mumc,10/17/2014 18:58,800,898,86400,132.9139771,22343,0.00578114,0.76839427,0.07064701,8.18313433,0.193094189,10.00611322,4409,2231,,
modified overload dtection,20110309,lr_fs,10/17/2014 19:33,800,1061,86400,128.3741388,19896,0.006251497,0.802530491,0.09604805,6.508717882,0.189097554,9.837118851,3631,1782,,
modified overload dtection,20110309,lr_mc,10/17/2014 19:34,800,1061,86400,130.2498809,20580,0.008864957,1.154659637,0.111076519,7.980946293,0.249872407,10.07698031,3772,1990,,
modified overload dtection,20110309,lr_mcmc,10/17/2014 19:35,800,1061,86400,130.263948,20044,0.008427565,1.097807872,0.108370935,7.776591453,0.228730771,10.22137697,3722,1877,,
modified overload dtection,20110309,lr_mmt,10/17/2014 19:36,800,1061,86400,142.0936917,24959,0.006015961,0.854830164,0.091843198,6.550252522,0.222279865,10.16046061,4563,2583,,
modified overload dtection,20110309,lr_mmtmc,10/17/2014 19:37,800,1061,86400,142.9016573,24498,0.005826513,0.832618321,0.089512859,6.509134813,0.206707497,9.919840783,4637,2661,,
modified overload dtection,20110309,lr_rs,10/17/2014 19:38,800,1061,86400,130.872369,20460,0.008896771,1.16434146,0.111507323,7.978642557,0.246860877,10.25928656,3791,1824,,
modified overload dtection,20110309,lr_rsmc,10/17/2014 19:39,800,1061,86400,129.1850602,19966,0.008712276,1.125495845,0.109023819,7.991167117,0.237132646,10.03545362,3651,1861,,
modified overload dtection,20110309,lr_mu,10/17/2014 19:41,800,1061,86400,152.9290156,26122,0.007065726,1.080554595,0.079189997,8.922498717,0.293477424,10.27336721,4945,3253,,
modified overload dtection,20110309,lr_mumc,10/17/2014 19:42,800,1061,86400,152.9290156,26122,0.007065726,1.080554595,0.079189997,8.922498717,0.293477424,10.27336721,4945,3253,,
modified overload dtection,20110309,lrr_fs,10/17/2014 19:44,800,1061,86400,128.3741388,19896,0.006251497,0.802530491,0.09604805,6.508717882,0.189097554,9.837118851,3631,1782,,
modified overload dtection,20110309,lrr_mc,10/17/2014 19:46,800,1061,86400,130.2498809,20580,0.008864957,1.154659637,0.111076519,7.980946293,0.249872407,10.07698031,3772,1990,,
modified overload dtection,20110309,lrr_mcmc,10/17/2014 19:47,800,1061,86400,130.263948,20044,0.008427565,1.097807872,0.108370935,7.776591453,0.228730771,10.22137697,3722,1877,,
modified overload dtection,20110309,lrr_mmt,10/17/2014 19:48,800,1061,86400,142.0936917,24959,0.006015961,0.854830164,0.091843198,6.550252522,0.222279865,10.16046061,4563,2583,,
modified overload dtection,20110309,lrr_mmtmc,10/17/2014 19:50,800,1061,86400,142.9016573,24498,0.005826513,0.832618321,0.089512859,6.509134813,0.206707497,9.919840783,4637,2661,,
modified overload dtection,20110309,lrr_rs,10/17/2014 19:51,800,1061,86400,129.0874066,20460,0.008905479,1.149585197,0.111437201,7.991477671,0.261387048,10.26569604,3684,1802,,
modified overload dtection,20110309,lrr_rsmc,10/17/2014 19:52,800,1061,86400,129.861856,20446,0.00889725,1.155413435,0.111469851,7.981754877,0.256574974,10.13939475,3724,1865,,
modified overload dtection,20110309,lrr_mu,10/17/2014 19:54,800,1061,86400,152.9290156,26122,0.007065726,1.080554595,0.079189997,8.922498717,0.293477424,10.27336721,4945,3253,,
modified overload dtection,20110309,lrr_mumc,10/17/2014 19:55,800,1061,86400,152.9290156,26122,0.007065726,1.080554595,0.079189997,8.922498717,0.293477424,10.27336721,4945,3253,,
modified overload dtection,20110325,lr_fs,10/18/2014 1:50,800,1078,86400,137.1798872,22450,0.005463999,0.749550789,0.090493068,6.038030652,0.142390675,9.500223271,3894,1457,,
modified overload dtection,20110325,lr_mc,10/18/2014 1:51,800,1078,86400,138.9507891,22703,0.007364239,1.023266768,0.099940571,7.368617685,0.17994359,9.186972104,3972,1644,,
modified overload dtection,20110325,lr_mcmc,10/18/2014 1:52,800,1078,86400,139.4238992,22412,0.007294903,1.017083753,0.097195462,7.505394157,0.181928067,9.571071842,3947,1654,,
modified overload dtection,20110325,lr_mmt,10/18/2014 1:54,800,1078,86400,152.5842099,26513,0.004722762,0.720618931,0.077904664,6.062232882,0.155262866,9.568103229,4846,2220,,
modified overload dtection,20110325,lr_mmtmc,10/18/2014 1:55,800,1078,86400,152.8347471,26567,0.004907469,0.750031723,0.081292272,6.036820548,0.157213532,9.638988114,4883,2323,,
modified overload dtection,20110325,lr_rs,10/18/2014 1:57,800,1078,86400,138.8698998,22328,0.007617535,1.057846301,0.101740877,7.487192019,0.18509606,9.463342483,3918,1622,,
modified overload dtection,20110325,lr_rsmc,10/18/2014 1:58,800,1078,86400,137.7366795,22155,0.007279416,1.002642589,0.097833262,7.440635063,0.178434867,9.396444971,3835,1589,,
modified overload dtection,20110325,lr_mu,10/18/2014 2:00,800,1078,86400,161.3727019,27561,0.006221866,1.004039309,0.072488255,8.583274495,0.224620419,9.74769341,5121,2873,,
modified overload dtection,20110325,lr_mumc,10/18/2014 2:01,800,1078,86400,161.3727019,27561,0.006221866,1.004039309,0.072488255,8.583274495,0.224620419,9.74769341,5121,2873,,
modified overload dtection,20110325,lrr_fs,10/18/2014 2:03,800,1078,86400,137.1798872,22450,0.005463999,0.749550789,0.090493068,6.038030652,0.142390675,9.500223271,3894,1457,,
modified overload dtection,20110325,lrr_mc,10/18/2014 2:04,800,1078,86400,138.9507891,22703,0.007364239,1.023266768,0.099940571,7.368617685,0.17994359,9.186972104,3972,1644,,
modified overload dtection,20110325,lrr_mcmc,10/18/2014 2:04,800,1078,86400,139.4238992,22412,0.007294903,1.017083753,0.097195462,7.505394157,0.181928067,9.571071842,3947,1654,,
modified overload dtection,20110325,lrr_mmt,10/18/2014 2:05,800,1078,86400,152.5842099,26513,0.004722762,0.720618931,0.077904664,6.062232882,0.155262866,9.568103229,4846,2220,,
modified overload dtection,20110325,lrr_mmtmc,10/18/2014 2:06,800,1078,86400,152.8347471,26567,0.004907469,0.750031723,0.081292272,6.036820548,0.157213532,9.638988114,4883,2323,,
modified overload dtection,20110325,lrr_rs,10/18/2014 2:07,800,1078,86400,137.8967708,22582,0.007633706,1.052663453,0.101091093,7.551314438,0.181538919,9.577981745,3856,1575,,
modified overload dtection,20110325,lrr_rsmc,10/18/2014 2:07,800,1078,86400,138.0139109,22284,0.007435139,1.026152604,0.099681899,7.458865672,0.177643082,9.537066322,3864,1624,,
modified overload dtection,20110325,lrr_mu,10/18/2014 2:08,800,1078,86400,161.3727019,27561,0.006221866,1.004039309,0.072488255,8.583274495,0.224620419,9.74769341,5121,2873,,
modified overload dtection,20110325,lrr_mumc,10/18/2014 2:09,800,1078,86400,161.3727019,27561,0.006221866,1.004039309,0.072488255,8.583274495,0.224620419,9.74769341,5121,2873,,
last,20110303,iqr_mmtmc,10/18/2014 5:02,800,1052,86400,188.6079487,26184,0.003754286,0.708088173,0.070318547,5.33896977,0.079088862,10.0212176,5855,1115,,
last,20110303,msm_fs,10/18/2014 5:12,800,1052,86400,136.5296466,6042,3.60E-04,0.049135645,0.019727691,1.824288104,0.022462519,9.801381973,1424,184,,
last,20110303,msm_mc,10/18/2014 5:12,800,1052,86400,137.3994699,7013,6.35E-04,0.087205289,0.026523068,2.392952135,0.030948953,9.644980386,1552,215,,
last,20110303,msm_mcmc,10/18/2014 5:13,800,1052,86400,137.4257404,7041,6.12E-04,0.084139041,0.025662338,2.385795739,0.029343303,9.61097525,1548,202,,
last,20110303,msm_mmt,10/18/2014 5:13,800,1052,86400,137.9383787,7615,4.01E-04,0.055296896,0.020304106,1.974384672,0.022644474,9.763022638,1634,303,,
last,20110303,msm_mmtmc,10/18/2014 5:13,800,1052,86400,138.123383,7901,4.55E-04,0.062876395,0.022210907,2.049529332,0.025456503,9.86046786,1684,383,,
last,20110303,msm_mu,10/18/2014 5:14,800,1052,86400,139.9963927,9710,7.24E-04,0.101329594,0.025239181,2.867769254,0.029690487,9.920924785,1891,488,,
last,20110303,msm_mumc,10/18/2014 5:14,800,1052,86400,139.9963927,9710,7.24E-04,0.101329594,0.025239181,2.867769254,0.029690487,9.920924785,1891,488,,
last,20110303,msmd_fs,10/18/2014 5:15,800,1052,86400,135.8819296,7528,5.32E-04,0.072349983,0.024588409,2.165440706,0.027965693,9.643509535,1628,0,,
last,20110303,msmd_mc,10/18/2014 5:16,800,1052,86400,136.7999968,8219,8.75E-04,0.119757056,0.031484675,2.780454596,0.036666726,9.689469767,1707,0,,
last,20110303,msmd_mcmc,10/18/2014 5:17,800,1052,86400,137.0715037,8688,9.03E-04,0.123826948,0.032324996,2.794663437,0.037726398,9.764110726,1736,0,,
last,20110303,msmd_mmt,10/18/2014 5:18,800,1052,86400,137.425568,8971,5.71E-04,0.078523917,0.025051679,2.280854444,0.028197891,9.875152735,1830,0,,
last,20110303,msmd_mmtmc,10/18/2014 5:19,800,1052,86400,137.4666288,9201,5.92E-04,0.081418295,0.025505637,2.322140798,0.028688249,9.803235145,1842,0,,
last,20110303,msmd_mu,10/18/2014 5:20,800,1052,86400,140.2509882,11632,0.001000704,0.140349764,0.030606082,3.26962557,0.035483714,9.662183188,2120,0,,
last,20110303,msmd_mumc,10/18/2014 5:21,800,1052,86400,140.2509882,11632,0.001000704,0.140349764,0.030606082,3.26962557,0.035483714,9.662183188,2120,0,,
last,20110303,iqr_fs,10/18/2014 5:23,800,1052,86400,171.49261,25675,0.005672006,0.972707074,0.097831387,5.797736252,0.116224564,9.672468955,5469,1316,,
last,20110303,iqr_mc,10/18/2014 5:24,800,1052,86400,173.0883786,24970,0.007629675,1.320608107,0.108644287,7.022619762,0.130134119,9.680745525,5385,1270,,
last,20110303,iqr_mcmc,10/18/2014 5:25,800,1052,86400,171.4966033,24561,0.007692659,1.319264919,0.108270114,7.105062386,0.131430485,9.688356912,5343,1294,,
last,20110303,iqr_mmt,10/18/2014 5:26,800,1052,86400,181.7341329,27384,0.003367401,0.611971632,0.06729493,5.003943978,0.080844503,9.930467653,5766,1497,,
last,20110303,iqr_mmtmc,10/18/2014 5:27,800,1052,86400,180.7350617,27209,0.003969728,0.717468952,0.074474292,5.330332703,0.088600859,9.817443863,5711,1401,,
last,20110303,iqr_mu,10/18/2014 5:28,800,1052,86400,188.3983078,29624,0.005223971,0.984187225,0.069259737,7.542579352,0.086334304,9.922405494,6072,1963,,
last,20110303,iqr_mumc,10/18/2014 5:29,800,1052,86400,188.3983078,29624,0.005223971,0.984187225,0.069259737,7.542579352,0.086334304,9.922405494,6072,1963,,
last,20110303,lrr_fs,10/18/2014 5:37,800,1052,86400,147.3661493,23455,0.004928965,0.726362575,0.090440095,5.44997758,0.115237126,9.649949207,3957,17401,,
last,20110303,lrr_mc,10/18/2014 5:38,800,1052,86400,149.1190672,22926,0.006639971,0.990146257,0.101188728,6.561966928,0.134037787,9.434339694,4006,1650,,
last,20110303,lrr_mcmc,10/18/2014 5:38,800,1052,86400,148.7376341,23457,0.006684278,0.994203665,0.101117039,6.610436662,0.13501471,9.53843672,3973,1638,,
last,20110303,lrr_mmt,10/18/2014 5:39,800,1052,86400,159.9129458,27795,0.004409536,0.705141893,0.082804524,5.325235616,0.103901219,9.779562734,4993,2397,,
last,20110303,lrr_mmtmc,10/18/2014 5:40,800,1052,86400,159.4531412,27770,0.004782171,0.762532261,0.087032551,5.494692971,0.109067424,9.797631808,4946,2308,,
last,20110303,lrr_mu,10/18/2014 5:41,800,1052,86400,173.4949664,31320,0.006415396,1.113038948,0.085072783,7.541067703,0.115091287,9.885043556,5718,3196,,
last,20110303,lrr_mumc,10/18/2014 5:42,800,1052,86400,173.4949664,31320,0.006415396,1.113038948,0.085072783,7.541067703,0.115091287,9.885043556,5718,3196,,
last,20110303,mad_fs,10/18/2014 5:45,800,1052,86400,170.3160591,25883,0.00605908,1.031958579,0.101024907,5.997609766,0.127650205,9.789323748,5408,1818,,
last,20110303,mad_mc,10/18/2014 5:46,800,1052,86400,171.6042999,24831,0.00778805,1.3364628,0.11043075,7.052428432,0.140165662,9.662470203,5357,1678,,
last,20110303,mad_mcmc,10/18/2014 5:47,800,1052,86400,172.8930285,25969,0.008229937,1.422898756,0.113673901,7.23995313,0.145206292,9.831745238,5498,1754,,
last,20110303,mad_mmt,10/18/2014 5:48,800,1052,86400,180.9570422,27898,0.003744559,0.677604322,0.07248228,5.166171673,0.091013822,10.01205596,5783,2006,,
last,20110303,mad_mmtmc,10/18/2014 5:49,800,1052,86400,181.0034641,28095,0.004367285,0.790493666,0.079425942,5.498562124,0.099638735,10.02507164,5804,2000,,
last,20110303,mad_mu,10/18/2014 5:50,800,1052,86400,188.9893955,29719,0.005278698,0.997618019,0.069273635,7.620068424,0.090924238,10.06987946,6068,2372,,
last,20110303,mad_mumc,10/18/2014 5:51,800,1052,86400,188.9893955,29719,0.005278698,0.997618019,0.069273635,7.620068424,0.090924238,10.06987946,6068,2372,,
last,20110303,thr_fs,10/18/2014 5:53,800,1052,86400,173.1290677,27370,0.006135131,1.06216955,0.104525515,5.869505837,0.117721814,9.813807771,5496,1142,,
last,20110303,thr_mc,10/18/2014 5:54,800,1052,86400,172.5545232,26676,0.0080939,1.396639028,0.115648289,6.998719922,0.134860679,9.932762137,5409,1043,,
last,20110303,thr_mcmc,10/18/2014 5:54,800,1052,86400,174.7392432,26508,0.007956624,1.390334525,0.113464493,7.012435514,0.131652786,9.845996794,5486,1022,,
last,20110303,thr_mmt,10/18/2014 5:55,800,1052,86400,184.0685711,29165,0.004243612,0.781115687,0.080577363,5.266507042,0.092832698,10.03426432,5904,1233,,
last,20110303,thr_mmtmc,10/18/2014 5:56,800,1052,86400,182.845858,28522,0.004249104,0.776931045,0.078945289,5.382340014,0.091116064,10.01836733,5860,1139,,
last,20110303,thr_mu,10/18/2014 5:57,800,1052,86400,191.538457,31362,0.005750266,1.101397075,0.077195745,7.448941629,0.089472817,9.992287158,6263,1364,,
last,20110303,thr_mumc,10/18/2014 5:58,800,1052,86400,191.538457,31362,0.005750266,1.101397075,0.077195745,7.448941629,0.089472817,9.992287158,6263,1364,,
last,20110306,msm_fs,10/18/2014 5:59,800,898,86400,103.1633976,5541,4.67E-04,0.048131746,0.022397854,2.083049375,0.024268047,9.77608258,1316,107,,
last,20110306,msm_mc,10/18/2014 5:59,800,898,86400,104.1021039,6004,7.27E-04,0.075643278,0.027274902,2.664082238,0.030536715,9.630532846,1409,155,,
last,20110306,msm_mcmc,10/18/2014 5:59,800,898,86400,103.6747733,5434,6.33E-04,0.065674816,0.025746611,2.460399842,0.030644337,9.873153394,1334,156,,
last,20110306,msm_mmt,10/18/2014 5:59,800,898,86400,104.8607713,7239,5.73E-04,0.06004036,0.024289887,2.357245136,0.026940075,9.814576641,1572,264,,
last,20110306,msm_mmtmc,10/18/2014 6:00,800,898,86400,105.1272015,7373,6.30E-04,0.066195039,0.026039325,2.418135429,0.029672508,9.966645075,1613,289,,
last,20110306,msm_mu,10/18/2014 6:00,800,898,86400,106.762389,9289,0.001012803,0.108129228,0.030982752,3.268924007,0.036652112,9.892380219,1784,537,,
last,20110306,msm_mumc,10/18/2014 6:00,800,898,86400,106.5177761,9098,0.001012248,0.107822418,0.031716474,3.191553076,0.036580108,9.825474441,1757,473,,
last,20110306,msmd_fs,10/18/2014 6:01,800,898,86400,102.1794246,6123,5.99E-04,0.061183592,0.025755449,2.324889898,0.030301507,9.587509659,1429,0,,
last,20110306,msmd_mc,10/18/2014 6:02,800,898,86400,102.7951192,6299,8.76E-04,0.090031597,0.030651108,2.857434482,0.036524249,9.628896734,1477,0,,
last,20110306,msmd_mcmc,10/18/2014 6:02,800,898,86400,103.3880108,7115,0.001014979,0.104936641,0.033880058,2.995800154,0.039804785,9.553100393,1537,0,,
last,20110306,msmd_mmt,10/18/2014 6:03,800,898,86400,104.2650337,8381,7.68E-04,0.08006254,0.029614065,2.592941068,0.033905363,9.833993642,1698,0,,
last,20110306,msmd_mmtmc,10/18/2014 6:03,800,898,86400,104.8448241,8936,8.78E-04,0.09201642,0.032006684,2.742064412,0.03644845,9.832508905,1774,0,,
last,20110306,msmd_mu,10/18/2014 6:04,800,898,86400,106.1363552,10355,0.001276211,0.135452346,0.035607494,3.584106865,0.042170983,9.896668902,1896,0,,
last,20110306,msmd_mumc,10/18/2014 6:05,800,898,86400,106.1363552,10355,0.001276211,0.135452346,0.035607494,3.584106865,0.042170983,9.896668902,1896,0,,
last,20110306,iqr_fs,10/18/2014 6:06,800,898,86400,128.5814958,19603,0.00576346,0.741074277,0.098624179,5.843860846,0.116230756,9.768366847,4220,916,,
last,20110306,iqr_mc,10/18/2014 6:07,800,898,86400,129.872325,19276,0.00815819,1.059523069,0.114665909,7.114747353,0.138597264,9.860161178,4262,1027,,
last,20110306,iqr_mcmc,10/18/2014 6:07,800,898,86400,129.5371473,19012,0.007703671,0.997911537,0.108463536,7.102544402,0.132543138,9.878717004,4220,976,,
last,20110306,iqr_mmt,10/18/2014 6:08,800,898,86400,137.94405,21301,0.003821983,0.527219858,0.07344075,5.204172473,0.086847051,9.99288902,4577,1136,,
last,20110306,iqr_mmtmc,10/18/2014 6:08,800,898,86400,136.022666,21139,0.003750234,0.510116767,0.07127247,5.261826315,0.085865865,10.02195535,4525,1259,,
last,20110306,iqr_mu,10/18/2014 6:09,800,898,86400,143.1178084,23270,0.00533403,0.763394672,0.070392248,7.577581453,0.088789071,9.924448651,4849,1591,,
last,20110306,iqr_mumc,10/18/2014 6:10,800,898,86400,143.1178084,23270,0.00533403,0.763394672,0.070392248,7.577581453,0.088789071,9.924448651,4849,1591,,
last,20110306,lrr_fs,10/18/2014 6:15,800,898,86400,111.3505566,17570,0.004939591,0.550026213,0.090118949,5.481190261,0.117325008,9.887804551,3134,14171,,
last,20110306,lrr_mc,10/18/2014 6:16,800,898,86400,112.6762518,17308,0.006651619,0.749479477,0.101589249,6.547561764,0.134812226,9.791949527,3198,1245,,
last,20110306,lrr_mcmc,10/18/2014 6:16,800,898,86400,112.4994154,17376,0.006396706,0.71962566,0.097129575,6.585744645,0.130376461,9.713280336,3203,1275,,
last,20110306,lrr_mmt,10/18/2014 6:17,800,898,86400,121.0249804,21209,0.004653161,0.563148755,0.086549043,5.376329005,0.109231164,10.21174272,3925,1800,,
last,20110306,lrr_mmtmc,10/18/2014 6:17,800,898,86400,121.1754302,20581,0.004468848,0.541514601,0.083379155,5.359670721,0.105506102,10.04432075,3894,1793,,
last,20110306,lrr_mu,10/18/2014 6:18,800,898,86400,131.4627141,23639,0.006541049,0.859904109,0.086766603,7.538671792,0.122367857,10.15151416,4489,2861,,
last,20110306,lrr_mumc,10/18/2014 6:19,800,898,86400,131.4627141,23639,0.006541049,0.859904109,0.086766603,7.538671792,0.122367857,10.15151416,4489,2861,,
last,20110306,mad_fs,10/18/2014 6:20,800,898,86400,127.5937546,20332,0.006330713,0.807759492,0.10393189,6.091213568,0.130263878,9.805716213,4244,1379,,
last,20110306,mad_mc,10/18/2014 6:21,800,898,86400,128.4404842,19571,0.008530293,1.095634984,0.118678538,7.187730249,0.15077002,9.977492748,4224,1281,,
last,20110306,mad_mcmc,10/18/2014 6:21,800,898,86400,129.270278,19881,0.008182411,1.057742484,0.112421764,7.278315397,0.14296993,9.753889347,4249,1345,,
last,20110306,mad_mmt,10/18/2014 6:22,800,898,86400,136.8323037,21768,0.004113682,0.562884605,0.077109746,5.334840734,0.096293349,10.2232503,4621,1603,,
last,20110306,mad_mmtmc,10/18/2014 6:22,800,898,86400,136.8797202,21341,0.004076484,0.55798798,0.076551502,5.325152107,0.09581429,10.01684191,4631,1649,,
last,20110306,mad_mu,10/18/2014 6:23,800,898,86400,143.1916541,23325,0.005510721,0.789089225,0.071817841,7.673191939,0.095598971,10.10488262,4850,2060,,
last,20110306,mad_mumc,10/18/2014 6:24,800,898,86400,143.1916541,23325,0.005510721,0.789089225,0.071817841,7.673191939,0.095598971,10.10488262,4850,2060,,
last,20110306,thr_fs,10/18/2014 6:25,800,898,86400,129.4907915,21017,0.006390753,0.82754362,0.107704093,5.933620974,0.123898281,10.05513295,4270,815,,
last,20110306,thr_mc,10/18/2014 6:26,800,898,86400,130.8280806,20476,0.008501978,1.112297524,0.119420179,7.119381764,0.139451626,9.980883941,4296,856,,
last,20110306,thr_mcmc,10/18/2014 6:26,800,898,86400,131.1521546,20459,0.008034358,1.053723417,0.113523273,7.077278713,0.13266282,9.913012685,4266,860,,
last,20110306,thr_mmt,10/18/2014 6:26,800,898,86400,139.0401992,22385,0.004272453,0.594042681,0.080337874,5.318105287,0.092970665,10.09567892,4670,1033,,
last,20110306,thr_mmtmc,10/18/2014 6:27,800,898,86400,138.5774963,22327,0.004573343,0.633762375,0.084637187,5.403467246,0.096605281,10.07688958,4681,906,,
last,20110306,thr_mu,10/18/2014 6:27,800,898,86400,145.981354,25430,0.006519598,0.951739812,0.086467007,7.539983968,0.1019308,10.05206451,5087,1336,,
last,20110306,thr_mumc,10/18/2014 6:28,800,898,86400,145.7232511,24920,0.006267326,0.913295124,0.083674951,7.490086244,0.099384334,10.0710956,5049,1305,,
last,20110309,msm_fs,10/18/2014 6:28,800,1061,86400,119.9286984,5365,3.80E-04,0.045547103,0.019413271,1.956315594,0.022518631,9.729918467,1305,176,,
last,20110309,msm_mc,10/18/2014 6:29,800,1061,86400,121.3374984,6805,7.71E-04,0.093547693,0.029395694,2.622734442,0.033889363,9.671614658,1483,163,,
last,20110309,msm_mcmc,10/18/2014 6:29,800,1061,86400,120.9251687,6215,6.96E-04,0.084137842,0.027981264,2.486608082,0.033154399,9.818004592,1431,170,,
last,20110309,msm_mmt,10/18/2014 6:29,800,1061,86400,121.3964628,6736,4.46E-04,0.054111554,0.021021672,2.120394756,0.023720834,9.891359918,1527,285,,
last,20110309,msm_mmtmc,10/18/2014 6:30,800,1061,86400,121.340598,6738,4.56E-04,0.055390496,0.021477223,2.125450523,0.024081868,9.940686017,1502,245,,
last,20110309,msm_mu,10/18/2014 6:30,800,1061,86400,122.7038103,8155,7.44E-04,0.0913116,0.025569789,2.910320071,0.029466406,9.839832186,1673,376,,
last,20110309,msm_mumc,10/18/2014 6:31,800,1061,86400,122.7038103,8155,7.44E-04,0.0913116,0.025569789,2.910320071,0.029466406,9.839832186,1673,376,,
last,20110309,msmd_fs,10/18/2014 6:31,800,1061,86400,119.0663085,7318,6.78E-04,0.080742408,0.02837804,2.389628654,0.033040716,9.741817715,1549,0,,
last,20110309,msmd_mc,10/18/2014 6:32,800,1061,86400,119.0043807,6898,8.65E-04,0.102900423,0.030602698,2.825494695,0.036952948,9.613996964,1511,0,,
last,20110309,msmd_mcmc,10/18/2014 6:33,800,1061,86400,119.2934853,7142,9.05E-04,0.108019391,0.031912274,2.837443663,0.039260588,9.744528253,1553,0,,
last,20110309,msmd_mmt,10/18/2014 6:33,800,1061,86400,120.4891085,8361,6.84E-04,0.082467798,0.02766783,2.473782502,0.032063037,9.779802699,1752,0,,
last,20110309,msmd_mmtmc,10/18/2014 6:34,800,1061,86400,121.483068,9318,8.12E-04,0.0986371,0.030462704,2.665361297,0.03516309,9.859419876,1873,0,,
last,20110309,msmd_mu,10/18/2014 6:35,800,1061,86400,122.5414964,10400,0.0011043,0.135322535,0.032618392,3.385512266,0.038826284,9.921053318,1928,0,,
last,20110309,msmd_mumc,10/18/2014 6:36,800,1061,86400,122.5599749,10358,0.001093117,0.133972401,0.032138436,3.401276526,0.038360404,9.883660978,1934,0,,
last,20110309,iqr_fs,10/18/2014 6:37,800,1061,86400,148.9536959,21687,0.005716193,0.851448104,0.098822696,5.784291885,0.117843667,10.10439738,4716,1019,,
last,20110309,iqr_mc,10/18/2014 6:38,800,1061,86400,149.0229371,21413,0.008190124,1.220516401,0.114705974,7.140102803,0.13999738,10.08142315,4664,1114,,
last,20110309,iqr_mcmc,10/18/2014 6:39,800,1061,86400,150.758765,21863,0.008057696,1.214768361,0.112110594,7.187274757,0.13576385,10.17298195,4681,1026,,
last,20110309,iqr_mmt,10/18/2014 6:39,800,1061,86400,160.0825112,24722,0.004218647,0.675331534,0.079595918,5.300079007,0.093369827,10.21655227,5248,1257,,
last,20110309,iqr_mmtmc,10/18/2014 6:40,800,1061,86400,158.7458542,24183,0.004209747,0.668279888,0.078754167,5.345427663,0.093495835,10.15632581,5109,1184,,
last,20110309,iqr_mu,10/18/2014 6:41,800,1061,86400,165.3546646,25776,0.005461901,0.903150853,0.072645403,7.51857794,0.091138133,10.12221988,5356,1571,,
last,20110309,iqr_mumc,10/18/2014 6:42,800,1061,86400,165.3546646,25776,0.005461901,0.903150853,0.072645403,7.51857794,0.091138133,10.12221988,5356,1571,,
last,20110309,lrr_fs,10/18/2014 6:48,800,1061,86400,128.8180789,20982,0.00602042,0.775538927,0.102222584,5.889520375,0.143129035,10.26250284,3746,20981,,
last,20110309,lrr_mc,10/18/2014 6:49,800,1061,86400,130.0602632,20485,0.008049931,1.046976089,0.112936655,7.127828077,0.168878197,10.18909567,3757,2103,,
last,20110309,lrr_mcmc,10/18/2014 6:49,800,1061,86400,130.3066181,20380,0.007745898,1.009341769,0.110335707,7.020300307,0.162424615,10.17516264,3739,1947,,
last,20110309,lrr_mmt,10/18/2014 6:50,800,1061,86400,143.1883397,25176,0.005575044,0.798281282,0.095987905,5.808069162,0.130756734,10.34401975,4694,2739,,
last,20110309,lrr_mmtmc,10/18/2014 6:51,800,1061,86400,141.3644672,24296,0.005439697,0.768979934,0.093991227,5.787452323,0.132367206,10.59826226,4506,2704,,
last,20110309,lrr_mu,10/18/2014 6:52,800,1061,86400,152.9393659,26698,0.007002325,1.070931202,0.089271833,7.843823902,0.13661185,10.35853842,5105,3786,,
last,20110309,lrr_mumc,10/18/2014 6:53,800,1061,86400,152.9393659,26698,0.007002325,1.070931202,0.089271833,7.843823902,0.13661185,10.35853842,5105,3786,,
last,20110309,mad_fs,10/18/2014 6:54,800,1061,86400,148.0269676,21508,0.005843405,0.864981477,0.100015864,5.842477851,0.125506877,10.14109824,4735,1432,,
last,20110309,mad_mc,10/18/2014 6:55,800,1061,86400,149.0280514,21647,0.008637674,1.287255766,0.118534789,7.287037316,0.151805795,10.2863613,4740,1481,,
last,20110309,mad_mcmc,10/18/2014 6:55,800,1061,86400,149.7994243,21257,0.008024505,1.202066196,0.110848776,7.239146041,0.140537979,10.05520862,4681,1372,,
last,20110309,mad_mmt,10/18/2014 6:56,800,1061,86400,157.9294616,23632,0.003857299,0.609181166,0.074474341,5.179366533,0.092987616,10.36253028,5121,1590,,
